code_commune,libelle_commune,menages_motorises,menages_total,taux_motorisation
51608,Vernancourt,32.177215189873294,37.3670886075948,86.1111111111111
76485,Omonville,102.8917106492627,104.85971396146,98.1232036233471
09018,Arrout,37.822222222222095,39.8666666666666,94.8717948717947
16218,Mesnac,171.2969845663472,175.600581222908,97.54921274941692
40062,Campet-et-Lamolère,205.4407733366802,208.069755986221,98.73648977138473
39133,Chaux-Champagny,29.0,29.0,100.0
14047,Bayeux,5194.00120159986,6757.56238660902,76.86205327371364
36011,Bagneux,78.4534883720928,80.4651162790696,97.49999999999991
33344,Pujols,237.0,253.0,93.67588932806323
02183,Chevregny,74.3300492610837,79.9753694581281,92.94117647058816
81227,Roquecourbe,950.0,1020.0,93.1372549019608
11077,Castelnau-d'Aude,216.0,231.0,93.50649350649353
08435,Tagnon,352.05267605587,373.175235857009,94.33977451568283
36126,Montchevrier,222.0,246.0,90.2439024390244
01303,Poncin,764.4155149722969,840.770362159265,90.91846589467384
60679,La Villeneuve-sous-Thury,55.092715231788105,56.0264900662252,98.33333333333331
63303,Roche-Charles-la-Mayrand,14.28571428571428,18.0952380952381,78.94736842105259
05065,Guillestre,1000.664309582302,1128.86476830264,88.64341750047706
62250,Courrières,3516.03467901755,4301.45106856197,81.74066432407437
02220,Coulonges-Cohan,177.3466442792379,186.408200132917,95.1388641448081
37241,Savigné-sur-Lathan,539.0,611.0,88.21603927986907
28085,Chartres,14862.95415978401,19834.9577637486,74.93312734423019
06114,Saint-André-de-la-Roche,2092.195419403386,2426.90876596325,86.20824353786473
40221,Perquie,151.0,159.0,94.96855345911948
48156,Saint-Germain-du-Teil,318.04815997399703,340.763274281872,93.33404858380204
12278,Tayrac,88.0,90.0,97.77777777777776
49012,Aubigné-sur-Layon,138.0,145.0,95.17241379310344
15016,Ayrens,241.07188544957768,257.03378594216,93.7899601664918
45162,Guigneville,212.5429773286998,224.053133501668,94.86275599315265
51563,Talus-Saint-Prix,41.0,43.0,95.34883720930232
38077,La Chapelle-de-Surieu,276.277372026573,284.462573558906,97.12257347955196
19013,Aubazines,368.481688978371,392.087868327871,93.9793650208631
69075,Dième,69.929648241206,70.9145728643216,98.61111111111109
54556,Vého,40.4579439252335,43.5700934579438,92.8571428571428
02257,Dallon,172.8933684174561,181.463813590821,95.27705000585394
60397,Le Mesnil-Conteville,31.3636363636366,35.5454545454547,88.23529411764734
71470,Saint-Point,147.4434891689961,157.247889574428,93.76500350372504
61259,Le Ménil-Bérard,32.969696969697,32.969696969697,100.0
79316,Soudan,174.3550343884698,184.644860965392,94.42723370522027
88454,Sercœur,95.83702867472,102.941390349382,93.09863442629845
57085,Bionville-sur-Nied,150.1765714900961,156.576861628119,95.91236529365108
16336,Saint-Mary,154.8355015501915,162.685441910774,95.17477392667512
86115,Jaunay-Marigny,3177.80808048001,3441.33367440931,92.34234111359362
65458,Uz,18.0,18.0,100.0
48126,Lachamp-Ribennes,154.0,162.0,95.06172839506172
91105,Breuillet,3247.44152278845,3559.5000153558,91.23308073546512
58037,Brassy,277.741998402679,313.117103102349,88.70227644891473
67274,Lorentzen,99.0,106.0,93.39622641509432
02803,La Ville-aux-Bois-lès-Pontavert,59.9738562091504,60.9411764705883,98.41269841269842
05133,Saint-Chaffrey,659.090623428871,710.070291012675,92.82047591216656
62227,Clenleu,74.0,78.0,94.87179487179488
27312,Hardencourt-Cocherel,116.29919068001372,125.130542876383,92.94228891415118
55380,Neuville-en-Verdunois,30.0,33.0,90.9090909090909
69161,Propières,218.272043838104,248.089664471191,87.98111130641256
57208,Farschviller,554.812514739959,588.12033434729,94.33656385231149
21381,Marcilly-et-Dracy,41.407407407407405,42.4691358024692,97.49999999999986
88473,Tignécourt,49.0,51.0,96.07843137254902
54167,Dommartin-lès-Toul,743.801129929531,790.560946970797,94.0852356519208
11416,Villarzel-Cabardès,109.8420337493868,116.541207787636,94.25166928898096
80493,Louvencourt,106.7726800028456,111.800200766536,95.50312009350591
78118,Buchelay,1095.0,1195.0,91.63179916317992
14626,Saint-Martin-de-Mailloc,382.657279246405,392.400542852022,97.51701067108584
17059,Bourgneuf,567.4154282829929,579.549620809689,97.9062720272781
88031,Balléville,42.4242424242425,44.4444444444444,95.45454545454572
17446,Thors,198.1026804231478,207.154141761495,95.63056704472338
17224,Matha,956.0,1109.0,86.20378719567178
79293,Saint-Rémy,434.0,444.0,97.74774774774777
71231,La Guiche,223.0,240.0,92.91666666666669
76008,Ancourt,264.915662278573,279.082026714011,94.9239423970663
76404,Manéglise,478.58328280565297,492.856203227889,97.10403961058871
41248,Couëtron-au-Perche,452.483913737614,483.166803002796,93.64962802193917
95424,Montigny-lès-Cormeilles,6403.914863032211,7778.14685445279,82.33214135531696
54260,Hériménil,363.0,374.0,97.05882352941175
2B194,Ortale,12.49999999999996,14.4230769230769,86.66666666666653
21127,Chaignay,210.0,216.0,97.22222222222224
27686,Vieux-Port,26.04166666666676,27.0833333333334,96.15384615384626
62535,La Madelaine-sous-Montreuil,71.5496688741722,72.5298013245033,98.64864864864867
78160,Chevreuse,2207.43226911382,2420.70545754122,91.18962665354472
57440,Manhoué,62.5594405594406,65.5384615384615,95.45454545454557
62828,Tramecourt,25.0,27.0,92.5925925925926
36090,Jeu-Maloches,53.449152542373,60.5084745762714,88.33333333333323
60160,Conchy-les-Pots,254.3880617896699,266.289693478629,95.53056990922774
47066,Clermont-Dessous,331.0,345.0,95.94202898550724
56039,La Chapelle-Neuve,387.10278671235,412.587835724354,93.82312157427968
59297,Hélesmes,687.0,755.0,90.99337748344372
18240,Sancergues,279.310917245644,326.582263328349,85.52543986898091
02252,Cuissy-et-Geny,28.0,31.0,90.3225806451613
01038,Bény,328.0,333.0,98.49849849849848
2A141,Letia,69.41176470588209,74.1176470588233,93.6507936507936
62578,Monchiet,40.0,42.0,95.23809523809524
71523,Simard,465.435547074022,502.887162027068,92.55268024697952
65120,Calavanté,134.11420307439778,135.134399206498,99.24505075088892
76013,Angerville-la-Martel,402.645143080213,414.813085247574,97.0666445683364
38132,Les Côtes-de-Corps,35.0,37.0,94.5945945945946
54486,Saint-Remimont,139.0,145.0,95.86206896551724
85129,Les Lucs-sur-Boulogne,1434.019997970157,1496.03921791979,95.85443889393024
29278,Spézet,824.083315679801,895.354887313891,92.03985228160109
78071,Boinville-le-Gaillard,221.4526652603377,229.546603587749,96.47394550783793
14715,Trouville-sur-Mer,1849.682776885749,2585.54860955005,71.53927681164888
48008,Arzenc-de-Randon,86.1761658031088,92.0518134715026,93.61702127659572
17288,Poursay-Garnaud,132.0638228562619,135.560270989065,97.42074273878876
85208,Saint-Denis-la-Chevasse,933.0,973.0,95.88900308324769
14036,Banneville-la-Campagne,69.26315789473671,69.2631578947367,100.0
52247,Illoud,81.7149758454106,92.2898550724638,88.54166666666661
89229,Lixy,174.7774275467159,181.85769690751,96.10669799453416
18043,La Celle-Condé,102.05914581913068,106.232343503547,96.0716317208262
22124,Lescouët-Gouarec,89.00001259607211,94.0000133037166,94.6808510638298
63168,Glaine-Montaigut,249.8807289593931,255.633888072906,97.74945365933954
74291,Vanzy,144.69680615874552,151.976788316361,95.20980655120756
19103,Lamazière-Haute,30.4615384615386,31.4769230769232,96.77419354838716
91654,Videlles,245.2099688169912,255.492448194863,95.97542727758852
02805,Villeneuve-Saint-Germain,967.1850696134128,1130.89488099856,85.52387015488175
2A139,Lecci,743.358191886527,768.423055766544,96.73814265567378
01242,Mérignat,62.2777777777781,63.3333333333336,98.33333333333344
26376,Villeperdrix,49.4851485148515,55.5445544554455,89.0909090909092
16306,Saint-Christophe,152.717830002253,160.710399610224,95.02672532247098
17290,Prignac,132.51154029773352,138.725108754434,95.52094893816266
78530,Rosay,157.1763079467531,161.420224986211,97.37088890823908
39435,Pont-de-Poitte,273.681306016282,300.212060659901,91.16266195791692
60469,Novillers,144.71171626556,147.552165749066,98.07495236068809
69139,Montrottier,591.0,626.0,94.40894568690096
62189,Bus,45.3383458646616,49.3684210526315,91.8367346938776
23237,Saint-Priest-Palus,21.0,23.0,91.30434782608695
25278,Gonsans,235.330625702458,243.770040705409,96.53796053915016
70026,Arc-lès-Gray,1050.0,1234.0,85.08914100486224
42160,Nollieux,77.7526315789473,79.7210526315789,97.53086419753085
64232,Garlède-Mondebat,88.5954545454545,89.5909090909091,98.88888888888884
73073,Chanaz,246.53683154164497,261.815791974588,94.1642326775972
59590,Thiennes,336.66918870542,362.134875483403,92.96789994501644
17313,Saint-Bris-des-Bois,179.0,188.0,95.2127659574468
72051,Cérans-Foulletourte,1323.707314657223,1390.52598257027,95.1947199296817
57448,Marsal,106.6321513405972,117.555988199342,90.7075453781044
27671,Vannecrocq,64.0,64.0,100.0
35179,Miniac-Morvan,1737.04650439027,1849.41605484943,93.92405239672752
90044,Felon,99.23404811651,102.153560642855,97.14203547289743
85214,Sainte-Foy,1046.23557076029,1081.5171609126,96.73776880964712
57623,Saint-Quirin,271.88491153928203,293.646718801783,92.58911955451116
08388,Saint-Marceau,152.7203716146332,160.245546208943,95.30397270168258
24338,Pressignac-Vicq,205.0,216.0,94.9074074074074
40133,Labenne,3047.66864208682,3171.54439274021,96.09415050481569
87050,Couzeix,4026.19517386961,4270.69444744919,94.27495278371843
14625,Saint-Martin-de-la-Lieue,353.786240879293,372.594727109686,94.95202565632228
36117,Le Menoux,211.017577207057,223.816075960361,94.28168924042316
41114,Lestiou,116.5184598306636,121.434424736604,95.9517534532705
70253,Frasne-le-Château,111.7279858666089,116.76748865486,95.68415588422322
02116,Braye-en-Thiérache,51.0,60.0,85.0
63301,Ris,309.11507841255104,335.631561165788,92.09952643871328
43172,Saint-Bonnet-le-Froid,91.49295774647872,99.9061032863847,91.57894736842114
68284,Roppentzwiller,281.0,294.0,95.578231292517
34320,Vailhauquès,1019.06924515413,1038.39247431922,98.1391208388949
95011,Ambleville,153.4611118935906,164.926678601121,93.04808245410668
40210,Onesse-Laharie,472.46767662339903,485.60937998793,97.29377069181456
11051,Brézilhac,66.5116279069769,73.6744186046513,90.27777777777784
07126,Lagorce,540.0346604728879,565.898624913291,95.4295763760928
93050,Neuilly-sur-Marne,10801.2795090651,15386.4303950399,70.20003491223729
23100,Jarnages,205.4182960600346,237.516010334648,86.48608393624103
01257,Montanges,151.3077884848936,154.454392199586,97.96276190668222
94053,Noiseau,1715.485925776195,1863.6317738513,92.05069101344236
77145,Crisenoy,235.7360668528114,243.715059573311,96.7260977903996
34282,Saint-Paul-et-Valmalle,519.203863892095,548.951331600607,94.58103733499004
62722,Rougefay,34.0,41.0,82.92682926829268
17329,Saint-Froult,167.96025745559092,174.13562103954,96.45370456252203
60254,Francières,217.2701418479915,234.295709550348,92.73329941251107
14755,Villerville,268.594247459092,311.369787027556,86.26214188061914
84075,Méthamis,205.3174092716628,219.926204754549,93.35741027350949
19027,Bonnefond,52.5391304347826,60.4695652173913,86.88524590163934
51293,Heutrégiville,176.815406740804,186.472287000556,94.82127858509976
87180,Saint-Sornin-Leulac,251.52348210763,280.56867824223,89.64774103917482
76510,Prétot-Vicquemare,90.0,91.0,98.9010989010989
64465,Riupeyrous,90.0,91.0,98.9010989010989
95554,Saint-Gervais,364.090675859821,374.879654258087,97.12201548531138
35031,La Bouëxière,1675.564127144019,1760.70357642535,95.16446434134106
65415,Ségus,103.5826102040173,109.021864132329,95.01085954491694
82162,Saint-Georges,108.1532541556343,114.609602240028,94.3666604209374
25157,La Cluse-et-Mijoux,574.320517768123,593.664289480477,96.74163124595518
70552,Villafans,89.0,90.0,98.88888888888889
50192,Fourneaux,49.376923076923205,50.3846153846155,98.00000000000004
26293,Saint-Avit,115.37138220584568,122.133967723431,94.46297729973124
25422,Neuchâtel-Urtière,61.5176470588235,64.4470588235294,95.4545454545454
18145,Menetou-Salon,675.655237216292,780.395157447873,86.57860454002406
40205,Nousse,106.7008673761145,111.624615698553,95.58901207262808
02122,Brie,23.56363636363637,26.5090909090909,88.88888888888894
67040,Bindernheim,402.005599995218,424.542275573765,94.69153559605132
38408,Saint-Just-Chaleyssin,1026.608645681063,1060.6399476708,96.79143689953683
60154,Cinqueux,699.364087794588,731.843232972831,95.56200785702302
10326,Rosnay-l'Hôpital,73.84615384615421,85.1282051282055,86.74698795180728
89332,Saint-Agnan,345.09725944811,354.238637184985,97.41942950957625
33067,Bourg,899.599438024017,1039.16982037161,86.56904967681969
08169,Flaignes-Havys,41.2083333333333,45.0416666666667,91.48936170212752
02216,Corcy,130.50672871613028,132.540350517122,98.46565835003658
57476,Monneren,138.0,146.0,94.52054794520548
33108,Castillon-la-Bataille,1208.0,1656.0,72.94685990338164
38361,Saint-Arey,31.28571428571428,33.1818181818182,94.2857142857142
51645,Vindey,53.514563106796,54.5436893203882,98.11320754716986
46264,Saint-Denis-Catus,90.335,91.35,98.8888888888889
27355,Ivry-la-Bataille,1081.630539816189,1219.39150336277,88.70248290506605
71499,Sanvignes-les-Mines,1799.286496760651,1988.30992074612,90.4932615376914
27398,Menneval,638.068466170487,689.069337311777,92.59858647313251
62064,Avesnes-lès-Bapaume,66.4804469273743,70.2793296089385,94.59459459459468
19196,Saint-Cyr-la-Roche,198.7681635379415,205.397366055888,96.77249876897508
16037,Bellon,62.695035460993,65.5886524822695,95.5882352941178
17229,Mérignac,95.0,99.0,95.95959595959596
42084,Solore-en-Forez,225.968676648499,240.854067606339,93.81974690908304
50549,Saint-Sauveur-la-Pommeraye,151.7552225783336,152.733237695952,99.35965796811998
62328,Ferfay,331.0,366.0,90.43715846994536
60085,Bonvillers,79.0,82.0,96.34146341463416
59375,Marchiennes,1669.895030895283,1873.82563506184,89.11688471164356
38528,Vaulnaveys-le-Bas,537.68289712559,559.347596473786,96.1267913753856
77033,Bezalles,75.3548387096775,77.4193548387098,97.33333333333329
08080,Bouvellemont,43.0,44.0,97.72727272727272
81199,Padiès,78.0,81.0,96.29629629629628
71161,Curdin,140.5001877723333,145.20876662251,96.75737287789428
26073,Chantemerle-lès-Grignan,114.33665633445987,116.976141155081,97.74356993267388
68349,Village-Neuf,1908.945041216858,2037.39433955151,93.69541301646458
65360,Peyrouse,121.9213326815029,122.884218933007,99.21642806548736
78681,Villiers-le-Mahieu,324.180858387886,326.061928466805,99.423094230055
71347,Perreuil,198.241102141384,211.838764862178,93.58112632046328
78372,Marly-le-Roi,6374.730993908941,7562.88625688804,84.28965843698938
07003,Aizac,80.941176470588,84.9882352941174,95.23809523809524
39449,Rainans,106.740097532998,109.818966782024,97.19641393536588
16270,Pressignac,185.3812600975707,200.300093080061,92.55175933616408
51091,Broussy-le-Petit,60.0,64.0,93.75
04118,Melve,56.4444444444445,58.3259259259259,96.77419354838725
83154,Saint-Antonin-du-Var,347.909256120995,363.669259234763,95.66639117451652
91593,Sermaise,645.043984699303,660.781391418011,97.6183641181335
80077,Béhencourt,132.7311700470717,137.753614266759,96.35403815252256
79312,Séligné,56.0000000000001,57.0181818181819,98.21428571428577
62308,Escœuilles,162.5189147461718,171.500917028465,94.7627088893044
26022,Ballons,47.9230769230769,50.8571428571429,94.2307692307691
78442,Neauphle-le-Château,1413.326558733357,1475.33081451727,95.797264235669
34151,Marsillargues,2900.24676013442,3189.49094000312,90.93133715349518
74159,Magland,1243.655737501727,1327.57931502931,93.67845095373978
33278,Mauriac,103.89957447390152,107.883326064668,96.30735189942278
84030,Caromb,1515.098034499763,1612.20898612898,93.97652832450792
2A271,Sarrola-Carcopino,1306.521797406166,1385.18044385513,94.32141517750227
62588,Montreuil-sur-Mer,803.10013764085,991.28609984923,81.01597891496691
13064,Mollégès,1110.529527606297,1155.43846803285,96.11325555890387
65035,Artagnan,211.0,219.0,96.34703196347031
19149,Neuville,98.1418549310974,102.231404222634,95.9997132753546
78403,Mézy-sur-Seine,796.579239278577,852.312805562055,93.46090239173108
95445,Nerville-la-Forêt,267.337883441511,279.806726893367,95.54376565914092
62611,Neuville-Vitasse,193.0,206.0,93.68932038834951
57443,Marange-Silvange,2388.55060699938,2638.88841033111,90.51351310075594
69105,Lacenas,406.24581611615,440.9418058557,92.13139029259918
62555,Marles-les-Mines,1783.882238185088,2416.73460236328,73.81374175056966
46333,Vidaillac,80.6292134831461,86.8314606741574,92.8571428571428
47194,Moustier,133.3593757182738,145.606764597504,91.58872260290568
34287,Saint-Saturnin-de-Lucian,126.6079669043367,131.560624383956,96.23545608512384
51455,Reims-la-Brûlée,89.05188679245299,93.1462264150946,95.6043956043955
87183,Saint-Sylvestre,387.637760538294,407.262630586834,95.18127405397787
52356,Nomécourt,45.6296296296298,47.7037037037038,95.65217391304364
65255,Lançon,15.0,16.0,93.75
38030,Beaucroissant,677.659762013173,697.204053885199,97.19676158463012
25248,Les Fontenelles,203.7103180710651,210.917149761126,96.58309829322889
08483,Ville-sur-Lumes,201.73164391269643,210.885661079757,95.65925102721964
15004,Andelat,190.4201466466925,202.121533782352,94.21071722706212
17438,Tanzac,130.6750147873399,135.762445481556,96.25269663037469
18118,Jouet-sur-l'Aubois,573.537654661928,660.007915557222,86.89860244747366
02474,Mennessis,150.83603826564212,163.728086143329,92.1259399157692
50421,Quinéville,123.1787368383644,130.30700392875,94.5296362624658
51424,Passavant-en-Argonne,80.8518518518516,89.5925925925924,90.24390243902432
08481,Villers-sur-Bar,98.917875639391,102.73035503728,96.28884822163278
66119,Mosset,147.8342115897741,166.327435533265,88.881435053574
47092,Fals,160.7346042312804,164.856012939098,97.49999491414356
50112,La Chaise-Baudouin,189.6064744612755,198.799584044474,95.37568972923914
54582,Villette,78.1684210526316,81.1368421052631,96.34146341463423
26350,Teyssières,28.9993515663037,30.9326416707239,93.75000000000016
59269,Gouzeaucourt,524.389081602858,580.606918180195,90.31740152984376
81306,Valderiès,365.210083327839,395.437917837263,92.3558583671625
18020,Bannay,386.483175915277,409.108611144889,94.46957736570376
05177,Vars,290.0,316.0,91.77215189873418
60331,Labosse,163.9153662862845,174.40540572971,93.98525556043673
37202,La Roche-Clermault,225.7731692233904,233.935201236549,96.51098596106304
66019,Bélesta,103.777419806045,115.870193083251,89.5635167635239
2B143,Linguizzetta,476.221045780846,517.457586029055,92.03093328582614
63328,Sainte-Catherine,27.017543859649106,29.9122807017544,90.32258064516118
74307,Villy-le-Pelloux,382.378208734211,392.496501635255,97.42206800343742
70537,Velleminfroy,118.0042172791249,122.047339905683,96.68725051305287
68145,Horbourg-Wihr,2744.93618636481,2935.89810590341,93.4956216922304
68110,Grussenheim,318.2325933800836,333.675362428528,95.3719181014594
31110,Cassagne,274.227593367882,292.516828484935,93.7476297648308
80190,Chépy,454.495661220151,509.556314079277,89.19439297722849
10347,Saint-Loup-de-Buffigny,90.7222222222222,95.6527777777778,94.84536082474224
39540,Valempoulières,88.54460093896711,92.3943661971831,95.8333333333333
95429,Montreuil-sur-Epte,158.0,161.0,98.13664596273291
52288,Lezéville,48.0,51.0,94.11764705882354
95241,Fontenay-en-Parisis,729.0,779.0,93.58151476251604
76103,Bonsecours,2818.0,3201.0,88.0349890659169
72257,Rouillon,915.365641391895,969.487341656165,94.4174928398947
81245,Saint-Christophe,65.021897810219,65.978102189781,98.55072463768124
01065,Buellas,784.9614609816999,813.185872464996,96.52915619429788
80671,Ribeaucourt,78.2307692307692,83.0598290598291,94.18604651162782
12147,Montagnol,59.9605263157895,71.5657894736842,83.78378378378383
41292,Villexanton,82.81592039801001,86.8557213930349,95.3488372093023
51564,Val de Livre,247.06000534825057,256.652984222892,96.26227651173136
01245,Bohas-Meyriat-Rignat,395.174663431049,402.516746787386,98.17595580433944
61416,Saint-Léonard-des-Parcs,29.7837837837838,29.7837837837839,99.99999999999967
67379,Preuschdorf,344.844441750029,373.59215374393,92.30505466835756
69094,Grézieu-la-Varenne,2505.17332221787,2678.91466391395,93.51448763798098
71438,Saint-Léger-du-Bois,223.8526010121696,244.835734727426,91.42970949946634
77127,Coubert,667.9808720977501,701.851483575096,95.17410559498776
72308,Saint-Paterne - Le Chevain,860.634502188801,936.689479906945,91.88044924709736
81016,Arfons,95.6125763417497,101.29846393271,94.3869952512436
64477,Saint-Étienne-de-Baïgorry,657.0,704.0,93.32386363636364
53240,Saint-Martin-du-Limet,191.8960970621613,193.938600805043,98.94682970053242
70401,Ovanches,60.0,63.0,95.23809523809524
66153,Prunet-et-Belpuig,24.06976744186054,26.1627906976745,92.0
67403,Ringendorf,179.51198666035611,181.283364346516,99.0228680427764
76430,Mesnil-Follemprise,43.26666666666669,49.1666666666667,88.0
57508,Nilvange,1745.899713813535,2169.77165056416,80.46467532007736
03131,Isserpent,224.804487574698,239.433866049129,93.8900128391072
66115,Montesquieu-des-Albères,579.446018169141,611.032085639863,94.83070231285062
79204,Périgné,400.803150476121,434.975330362011,92.14388092827012
34170,Montouliers,114.7097271420762,119.585248943573,95.92297390809684
34236,Rouet,26.83333333333336,28.75,93.33333333333344
25435,Orsans,72.0,73.0,98.63013698630137
31150,Cornebarrieu,3537.29003665973,3746.07266309034,94.42662635757917
25616,Villars-Saint-Georges,103.9320499213945,110.955619687328,93.66992876455843
02081,Béthancourt-en-Vaux,160.6135834239973,165.487158809234,97.05501295671245
31562,Urau,55.1,58.0,95.0
83053,Évenos,981.697381971311,1012.3410570814,96.97298900447292
62493,Lebucquière,99.8402683051292,103.85297311093,96.1361676169688
30041,Blauzac,482.393406870523,502.794454931808,95.94246757075874
66101,Llupia,889.132735096153,959.753588788874,92.6417723759868
27586,Saint-Philbert-sur-Boissey,69.2071005917159,73.2781065088757,94.4444444444444
21093,Bouix,70.4666666666669,73.4866666666669,95.89041095890413
62258,Croisette,118.52213779187451,124.58143135348,95.1362787409199
25478,Randevillers,51.311320754716704,54.452830188679,94.23076923076916
33172,Fours,117.890326489439,123.199620577384,95.69049477339084
91038,Auvers-Saint-Georges,488.382261294146,523.161802294481,93.35204885987488
93079,Villetaneuse,2689.941879136846,4499.85511117303,59.77841091944908
28395,Trizay-Coutretot-Saint-Serge,183.4686337244913,187.820524073129,97.6829527177002
61398,Saint-Germain-le-Vieux,23.135593220339,24.2372881355933,95.4545454545452
51506,Saint-Memmie,2291.099261920912,2616.60651449824,87.55994641251029
21103,Brazey-en-Plaine,958.0,1055.0,90.80568720379146
80044,Authieule,156.1326191239794,170.131539069725,91.77170792535507
25598,Venise,192.2396785687584,200.734771754104,95.76800117333336
72362,Le Tronchet,62.629411764706,65.6117647058824,95.45454545454558
77493,Verneuil-l'Étang,1090.2643185694378,1206.76896295818,90.34573742241832
18158,Moulins-sur-Yèvre,333.0,342.0,97.36842105263158
59444,Odomez,296.095828537218,334.985082655099,88.39075047472444
62712,Rivière,459.147012539408,482.39188029408,95.18133104966418
65420,Sère-en-Lavedan,32.8139534883721,36.6744186046511,89.47368421052649
77143,Crégy-lès-Meaux,1748.0,1919.0,91.08910891089108
08249,Laval-Morency,93.8051948051949,98.848484848485,94.89795918367342
83037,La Celle,650.0,685.0,94.8905109489051
34308,Taussac-la-Billière,210.0917073323832,223.763982434598,93.8898678181101
79147,Largeasse,314.15077596277297,341.891824114549,91.886015928102
62094,Beaumerie-Saint-Martin,149.0,159.0,93.71069182389935
43048,La Chaise-Dieu,244.6764611237917,277.085850762968,88.30348444356302
02553,Nizy-le-Comte,88.0982762295834,100.815186427462,87.38591808583463
69136,Montagny,1198.423164489502,1235.5940141487,96.99166156249082
31526,La Salvetat-Saint-Gilles,3436.5453434626897,3559.70218623391,96.54024869699796
32430,Sère,38.5,39.4625,97.5609756097561
09329,Vernajoul,310.402834276749,325.334987367364,95.41022218008362
05060,Furmeyer,83.7423312883436,86.963190184049,96.29629629629645
79242,Voulmentin,452.844685971381,477.779648796929,94.78107473009048
76336,Gueutteville-les-Grès,151.0,159.0,94.96855345911948
62362,Frévillers,78.0,86.0,90.69767441860463
02347,Gland,187.2694129733444,201.927421811122,92.7409518200612
21526,Rochefort-sur-Brévon,19.0,19.0,100.0
87100,Montrol-Sénard,117.8910565467995,131.512518046632,89.64246012307164
32215,Loubersan,74.0,74.0,100.0
54219,Gellenoncourt,25.9493670886075,25.9493670886075,100.0
80317,Fleury,77.94339622641499,83.7169811320754,93.10344827586202
40137,Lacquy,118.818100469282,120.812369648,98.34928394788668
81195,Navès,298.5754945904149,303.385227605723,98.41464495378833
78043,Bailly,1457.267281038707,1575.88501387968,92.47294492959564
71036,Bissy-sous-Uxelles,36.9142857142857,37.8857142857143,97.43589743589736
29210,Plouvorn,1138.2475457486448,1193.9810596618,95.33212746867676
37226,Sainte-Maure-de-Touraine,1666.621053056986,1890.44009918102,88.16047933912336
07026,Le Béage,106.0,123.0,86.17886178861788
26080,Chastel-Arnaud,19.22506846179605,19.225068461796,100.00000000000028
47204,Peyrière,126.58502633878751,128.54986710924,98.47153418775392
88094,Châtel-sur-Moselle,650.133663273873,726.674964036853,89.46691374396956
67016,Avolsheim,355.47686057697,373.560336855674,95.15915516328208
38176,Frontonas,800.3499108128999,833.03274920335,96.07664423497089
05167,Sigottier,34.588235294117595,39.5294117647059,87.49999999999983
32140,Gaujac,32.6923076923077,32.6923076923077,100.0
49135,Feneu,843.463568204294,877.732240899312,96.09577145532369
14336,Hottot-les-Bagues,187.39793916681668,194.957931345626,96.122244359781
62856,Villers-Brûlin,148.0,156.0,94.87179487179488
54209,Franconville,20.671875,21.65625,95.45454545454544
50522,Saint-Maurice-en-Cotentin,109.5342361905488,113.914923560402,96.15442188526738
64337,Lespielle,63.8399999999997,65.8666666666664,96.92307692307683
21440,Montot,82.0,87.0,94.2528735632184
89416,Thury,202.3754278552417,225.434407214005,89.7713132419607
82131,Montpezat-de-Quercy,706.498625843383,766.759789026692,92.140802889546
54002,Abbéville-lès-Conflans,105.734382118612,109.167498054515,96.8551849249228
43210,Saint-Martin-de-Fugères,107.4682779590096,116.716827536201,92.07607868340764
88102,Chermisey,41.44578313253,43.5180722891565,95.23809523809526
50144,Coulouvray-Boisbenâtre,213.371031985568,232.289587571539,91.85561617989244
62766,Saint-Omer-Capelle,395.755389930361,404.979064142812,97.722431841761
60016,Ansacq,110.08386378859,110.08386378859,100.0
56103,Lantillac,122.18963460905992,141.792744640049,86.17481445841747
17461,Vaux-sur-Mer,2031.3172033643127,2231.69221344011,91.02138687095552
62161,Bouquehault,273.93854017993897,288.918748312275,94.81507924984336
27444,Le Noyer-en-Ouche,96.1661004240516,103.465305383214,92.9452632144392
53203,Saint-Brice,203.5333803556217,218.278373039792,93.2448677902312
64189,Ciboure,2811.0,3169.0,88.7030609024929
62381,Gouy-en-Ternois,54.3030303030303,58.1818181818182,93.3333333333333
72200,Moncé-en-Belin,1426.653762259407,1482.70393465194,96.2197326733546
91274,Gometz-la-Ville,562.093855379139,591.903744477939,94.96372689361978
85025,La Boissière-de-Montaigu,941.860976448613,967.994741074255,97.30021625978677
45144,Férolles,458.0,465.0,98.49462365591398
36007,Argy,249.525361742668,267.504534689496,93.27892778801032
81197,Noailles,92.7594339622642,93.7358490566038,98.95833333333336
70065,Besnans,30.0,32.0,93.75
95328,Labbeville,255.438259354393,261.632915297602,97.63231016397052
59541,Saint-Python,367.0,418.0,87.79904306220095
89054,Brannay,328.130606691332,343.200507513747,95.60900975013524
10378,Thors,29.5652173913044,30.5507246376812,96.77419354838716
02470,Martigny,164.9775923336151,184.769060217363,89.28853788590733
07142,Lespéron,159.6871035784958,165.509615028658,96.48207057387329
71082,Champlecy,92.56,98.8,93.6842105263158
59003,Aibes,134.1608285987036,143.26850974848,93.64292881543496
21340,Lanthes,91.8794595457969,97.8071666132676,93.939393939394
88021,Autrey,98.5859817664542,102.302524565858,96.36710548916
87149,Saint-Hilaire-la-Treille,163.0,178.0,91.57303370786516
80220,Courtemanche,46.0,47.0,97.87234042553192
50164,Domjean,411.429303940654,430.993329208649,95.4607127437641
46051,Cambes,159.0,166.0,95.78313253012048
